Distribution Type,Histogram
Use,ACTIVITY
Component,Wellhead Pneumatic Controller
ActivityBasis,Unit
WasSimulated,No
UnitsCounted,142
UnitsSimmed,0
Lower,0
Mean,0.662
Upper,2
Source,"Allen 2015, Derived from data in SI Table S4-1 and S6-1. "
%%%ENDOFMETADATA%%%,
ComponentCount,Probability
0,0.457746479
1,0.422535211
2,0.11971831
