Distribution Type,Histogram
Use,ACTIVITY
Component,Dehydrator System Pneumatic Controller (Any)
ActivityBasis,Unit
WasSimulated,No
UnitsCounted,8
UnitsSimmed,0
Source,"Allen 2015, Derived from data in SI Table S4-1 and S6-1 (RM Region)"
%%%ENDOFMETADATA%%%,
ComponentCount,Probability
0,0.891892
1,0
2,0.108108
