Distribution Type,Histogram
Use,EMISSIONS
Units,scf_wholegas
Gas Type,whole_gas
Emission Unit,scf
Time Basis,s
%%%ENDOFMETADATA%%%,
EmissionRate,Probability
9.46310317170088e-06,0.362463
2.8389309515102644e-05,0.0305625
4.731551585850441e-05,0.0129125
6.624172220190615e-05,0.0137375
8.516792854530794e-05,0.0071375
0.0001040941348887097,0.00545
0.00012302034123211144,0.0045375
0.0001419465475755132,0.006175
0.00016087275391891498,0.0038625
0.00017979896026231674,0.0056625
0.0001987251666057185,0.0040625
0.00021765137294912026,0.003475
0.00023657757929252201,0.0065125
0.0002555037856359238,0.00545
0.00027442999197932553,0.004925
0.0002933561983227273,0.0049
0.00031228240466612905,0.0052375
0.00033120861100953083,0.0057625
0.00035013481735293256,0.0031
0.00036906102369633435,0.0050625
0.0003879872300397361,0.0036875
0.00040691343638313786,0.0061875
0.0004258396427265396,0.0040625
0.0004447658490699414,0.0056875
0.00046369205541334316,0.0036375
0.00048261826175674495,0.0065375
0.0005015444681001467,0.002975
0.0005204706744435485,0.00565
0.0005393968807869501,0.0049875
0.000558323087130352,0.0034125
0.0005772492934737537,0.0057125
0.0005961754998171555,0.0035375
0.0006151017061605572,0.0037375
0.000634027912503959,0.00635
0.0006529541188473607,0.003325
0.0006718803251907626,0.0020125
0.0006908065315341642,0.0049875
0.000709732737877566,0.0031625
0.0007286589442209678,0.0029875
0.0007475851505643696,0.0038625
0.0007665113569077713,0.00415
0.0007854375632511731,0.003625
0.0008043637695945748,0.0031125
0.0008232899759379766,0.0036
0.0008422161822813784,0.0040625
0.0008611423886247801,0.0029625
0.0008800685949681819,0.0030125
0.0008989948013115837,0.001775
0.0009179210076549855,0.0028
0.0009368472139983871,0.0038125
0.000955773420341789,0.0031125
0.0009746996266851908,0.0040125
0.0009936258330285924,0.0040625
0.0010125520393719943,0.0031
0.0010314782457153961,0.002925
0.0010504044520587977,0.0019125
0.0010693306584021994,0.0031875
0.0010882568647456012,0.003025
0.001107183071089003,0.0022625
0.0011261092774324049,0.001425
0.0011450354837758065,0.003125
0.0011639616901192083,0.0016375
0.0011828878964626102,0.0024375
0.001201814102806012,0.00265
0.0012207403091494134,0.0024625
0.0012396665154928153,0.0022375
0.001258592721836217,0.0022
0.001277518928179619,0.0023625
0.0012964451345230206,0.0029625
0.0013153713408664224,0.0024875
0.0013342975472098242,0.0015375
0.001353223753553226,0.002025
0.0013721499598966277,0.0024875
0.0013910761662400293,0.001875
0.0014100023725834312,0.00135
0.001428928578926833,0.003025
0.0014478547852702346,0.0013875
0.0014667809916136365,0.0019875
0.0014857071979570383,0.00205
0.0015046334043004401,0.0024375
0.001523559610643842,0.001375
0.0015424858169872434,0.0031625
0.0015614120233306452,0.001225
0.001580338229674047,0.001175
0.001599264436017449,0.0021
0.0016181906423608505,0.0013375
0.0016371168487042524,0.001775
0.0016560430550476542,0.0022625
0.001674969261391056,0.001725
0.0016938954677344577,0.001425
0.0017128216740778593,0.0014875
0.0017317478804212611,0.002625
0.001750674086764663,0.00155
0.0017696002931080646,0.0020375
0.0017885264994514664,0.0015875
0.0018074527057948683,0.0015
0.0018263789121382701,0.0013875
0.0018453051184816717,0.0019375
0.0018642313248250734,0.001275
0.0018831575311684752,0.0021375
0.001902083737511877,0.0021375
0.0019210099438552789,0.0011125
0.0019399361501986807,0.001575
0.001958862356542082,0.00125
0.0019777885628854837,0.001325
0.0019967147692288856,0.0022625
0.0020156409755722874,0.0012875
0.0020345671819156893,0.0013
0.002053493388259091,0.00185
0.002072419594602493,0.00175
0.0020913458009458948,0.0014875
0.0021102720072892966,0.0012875
0.002129198213632698,0.00145
0.0021481244199761,0.0012875
0.0021670506263195017,0.001775
0.0021859768326629035,0.00125
0.0022049030390063054,0.00155
0.002223829245349707,0.00145
0.002242755451693109,0.0011625
0.0022616816580365105,0.0006625
0.002280607864379912,0.0014625
0.0022995340707233137,0.001175
0.0023184602770667155,0.000925
0.0023373864834101174,0.0017
0.0023563126897535192,0.0011125
0.002375238896096921,0.000875
0.002394165102440323,0.0014375
0.0024130913087837247,0.0008875
0.002432017515127126,0.0012
0.002450943721470528,0.0015
0.00246986992781393,0.000975
0.0024887961341573317,0.0007875
0.0025077223405007335,0.0012125
0.0025266485468441353,0.0011125
0.002545574753187537,0.001225
0.002564500959530939,0.001075
0.0025834271658743404,0.0008125
0.002602353372217742,0.0007625
0.0026212795785611437,0.0011375
0.0026402057849045455,0.0005625
0.0026591319912479473,0.0011125
0.002678058197591349,0.0014875
0.002696984403934751,0.0009875
0.002715910610278153,0.0004375
0.0027348368166215547,0.000925
0.002753763022964956,0.0011875
0.002772689229308358,0.0007375
0.00279161543565176,0.0015
0.0028105416419951616,0.0009
0.0028294678483385635,0.00105
0.0028483940546819653,0.0008125
0.002867320261025367,0.00085
0.002886246467368769,0.0008625
0.0029051726737121704,0.0017875
0.002924098880055572,0.00055
