Distribution Type,Histogram
Use,EMISSIONS
Units,scf_wholegas
Gas Type,whole_gas
Emission Unit,scf
Time Basis,s
%%%ENDOFMETADATA%%%,
EmissionRate,Probability
3.982727599478835e-05,0.362463
0.00011948182798436503,0.0305625
0.00019913637997394173,0.0129125
0.00027879093196351835,0.0137375
0.0003584454839530951,0.0071375
0.00043810003594267177,0.00545
0.0005177545879322484,0.0045375
0.0005974091399218251,0.006175
0.0006770636919114019,0.0038625
0.0007567182439009786,0.0056625
0.0008363727958905552,0.0040625
0.000916027347880132,0.003475
0.0009956818998697087,0.0065125
0.0010753364518592853,0.00545
0.001154991003848862,0.004925
0.0012346455558384386,0.0049
0.0013143001078280152,0.0052375
0.001393954659817592,0.0057625
0.0014736092118071687,0.0031
0.0015532637637967453,0.0050625
0.001632918315786322,0.0036875
0.0017125728677758988,0.0061875
0.0017922274197654754,0.0040625
0.001871881971755052,0.0056875
0.0019515365237446286,0.0036375
0.0020311910757342057,0.0065375
0.002110845627723782,0.002975
0.002190500179713359,0.00565
0.0022701547317029356,0.0049875
0.002349809283692512,0.0034125
0.002429463835682089,0.0057125
0.002509118387671666,0.0035375
0.002588772939661242,0.0037375
0.002668427491650819,0.00635
0.0027480820436403953,0.003325
0.0028277365956299724,0.0020125
0.002907391147619549,0.0049875
0.0029870456996091256,0.0031625
0.0030667002515987023,0.0029875
0.003146354803588279,0.0038625
0.0032260093555778555,0.00415
0.0033056639075674326,0.003625
0.0033853184595570088,0.0031125
0.003464973011546586,0.0036
0.0035446275635361625,0.0040625
0.003624282115525739,0.0029625
0.003703936667515316,0.0030125
0.0037835912195048923,0.001775
0.0038632457714944694,0.0028
0.003942900323484046,0.0038125
0.004022554875473623,0.0031125
0.004102209427463199,0.0040125
0.004181863979452776,0.0040625
0.0042615185314423525,0.0031
0.004341173083431929,0.002925
0.004420827635421507,0.0019125
0.004500482187411082,0.0031875
0.004580136739400659,0.003025
0.0046597912913902365,0.0022625
0.004739445843379813,0.001425
0.004819100395369389,0.003125
0.004898754947358966,0.0016375
0.004978409499348543,0.0024375
0.00505806405133812,0.00265
0.005137718603327696,0.0024625
0.005217373155317273,0.0022375
0.0052970277073068495,0.0022
0.005376682259296426,0.0023625
0.005456336811286003,0.0029625
0.005535991363275579,0.0024875
0.005615645915265156,0.0015375
0.0056953004672547335,0.002025
0.005774955019244309,0.0024875
0.005854609571233886,0.001875
0.005934264123223463,0.00135
0.00601391867521304,0.003025
0.006093573227202616,0.0013875
0.006173227779192193,0.0019875
0.00625288233118177,0.00205
0.0063325368831713465,0.0024375
0.006412191435160923,0.001375
0.0064918459871505,0.0031625
0.006571500539140076,0.001225
0.006651155091129653,0.001175
0.0067308096431192305,0.0021
0.006810464195108806,0.0013375
0.006890118747098383,0.001775
0.00696977329908796,0.0022625
0.007049427851077537,0.001725
0.007129082403067113,0.001425
0.00720873695505669,0.0014875
0.007288391507046267,0.002625
0.0073680460590358435,0.00155
0.007447700611025419,0.0020375
0.007527355163014997,0.0015875
0.007607009715004573,0.0015
0.00768666426699415,0.0013875
0.007766318818983727,0.0019375
0.007845973370973303,0.001275
0.00792562792296288,0.0021375
0.008005282474952457,0.0021375
0.008084937026942034,0.0011125
0.008164591578931612,0.001575
0.008244246130921186,0.00125
0.008323900682910763,0.001325
0.00840355523490034,0.0022625
0.008483209786889916,0.0012875
0.008562864338879494,0.0013
0.008642518890869071,0.00185
0.008722173442858647,0.00175
0.008801827994848225,0.0014875
0.008881482546837802,0.0012875
0.008961137098827376,0.00145
0.009040791650816954,0.0012875
0.009120446202806531,0.001775
0.009200100754796107,0.00125
0.009279755306785684,0.00155
0.00935940985877526,0.00145
0.009439064410764838,0.0011625
0.009518718962754415,0.0006625
0.009598373514743989,0.0014625
0.009678028066733567,0.001175
0.009757682618723144,0.000925
0.00983733717071272,0.0017
0.009916991722702297,0.0011125
0.009996646274691875,0.000875
0.01007630082668145,0.0014375
0.010155955378671028,0.0008875
0.010235609930660604,0.0012
0.01031526448265018,0.0015
0.010394919034639757,0.000975
0.010474573586629335,0.0007875
0.01055422813861891,0.0012125
0.010633882690608488,0.0011125
0.010713537242598065,0.001225
0.010793191794587641,0.001075
0.010872846346577217,0.0008125
0.010952500898566794,0.0007625
0.01103215545055637,0.0011375
0.011111810002545948,0.0005625
0.011191464554535525,0.0011125
0.0112711191065251,0.0014875
0.011350773658514678,0.0009875
0.011430428210504254,0.0004375
0.011510082762493832,0.000925
0.011589737314483407,0.0011875
0.011669391866472983,0.0007375
0.01174904641846256,0.0015
0.011828700970452138,0.0009
0.011908355522441714,0.00105
0.011988010074431291,0.0008125
0.012067664626420869,0.00085
0.012147319178410445,0.0008625
0.01222697373040002,0.0017875
0.012306628282389598,0.00055
0.012386282834379174,0.0006375
0.012465937386368751,0.001025
0.012545591938358329,0.00085
0.012625246490347904,0.00075
0.012704901042337482,0.001075
0.01278455559432706,0.0005875
