Distribution Type,Histogram
Use,EMISSIONS
Units,scf_wholegas
Gas Type,whole_gas
Emission Unit,scf
Time Basis,s
%%%ENDOFMETADATA%%%,
EmissionRate,Probability
1.4501209862166659e-05,0.362463
4.350362958649997e-05,0.0305625
7.250604931083329e-05,0.0129125
0.0001015084690351666,0.0137375
0.00013051088875949994,0.0071375
0.00015951330848383325,0.00545
0.00018851572820816653,0.0045375
0.00021751814793249984,0.006175
0.0002465205676568332,0.0038625
0.0002755229873811665,0.0056625
0.0003045254071054998,0.0040625
0.00033352782682983314,0.003475
0.0003625302465541664,0.0065125
0.00039153266627849976,0.00545
0.00042053508600283304,0.004925
0.0004495375057271664,0.0049
0.0004785399254514997,0.0052375
0.000507542345175833,0.0057625
0.0005365447649001663,0.0031
0.0005655471846244996,0.0050625
0.0005945496043488329,0.0036875
0.0006235520240731663,0.0061875
0.0006525544437974996,0.0040625
0.0006815568635218329,0.0056875
0.0007105592832461661,0.0036375
0.0007395617029704995,0.0065375
0.0007685641226948328,0.002975
0.0007975665424191662,0.00565
0.0008265689621434995,0.0049875
0.0008555713818678328,0.0034125
0.0008845738015921661,0.0057125
0.0009135762213164995,0.0035375
0.0009425786410408327,0.0037375
0.0009715810607651661,0.00635
0.0010005834804894993,0.003325
0.0010295859002138327,0.0020125
0.0010585883199381659,0.0049875
0.0010875907396624993,0.0031625
0.0011165931593868327,0.0029875
0.001145595579111166,0.0038625
0.0011745979988354992,0.00415
0.0012036004185598326,0.003625
0.0012326028382841658,0.0031125
0.0012616052580084992,0.0036
0.0012906076777328324,0.0040625
0.0013196100974571657,0.0029625
0.0013486125171814991,0.0030125
0.0013776149369058325,0.001775
0.001406617356630166,0.0028
0.001435619776354499,0.0038125
0.0014646221960788325,0.0031125
0.0014936246158031659,0.0040125
0.0015226270355274988,0.0040625
0.0015516294552518322,0.0031
0.0015806318749761656,0.002925
0.001609634294700499,0.0019125
0.0016386367144248322,0.0031875
0.0016676391341491656,0.003025
0.001696641553873499,0.0022625
0.0017256439735978324,0.001425
0.0017546463933221655,0.003125
0.001783648813046499,0.0016375
0.0018126512327708323,0.0024375
0.0018416536524951657,0.00265
0.0018706560722194987,0.0024625
0.001899658491943832,0.0022375
0.0019286609116681654,0.0022
0.001957663331392499,0.0023625
0.001986665751116832,0.0029625
0.0020156681708411654,0.0024875
0.0020446705905654986,0.0015375
0.002073673010289832,0.002025
0.0021026754300141654,0.0024875
0.0021316778497384985,0.001875
0.002160680269462832,0.00135
0.0021896826891871653,0.003025
0.0022186851089114985,0.0013875
0.0022476875286358317,0.0019875
0.0022766899483601653,0.00205
0.0023056923680844985,0.0024375
0.002334694787808832,0.001375
0.0023636972075331652,0.0031625
0.0023926996272574984,0.001225
0.002421702046981832,0.001175
0.002450704466706165,0.0021
0.0024797068864304984,0.0013375
0.0025087093061548315,0.001775
0.002537711725879165,0.0022625
0.0025667141456034983,0.001725
0.0025957165653278315,0.001425
0.002624718985052165,0.0014875
0.0026537214047764983,0.002625
0.002682723824500832,0.00155
0.0027117262442251646,0.0020375
0.0027407286639494982,0.0015875
0.0027697310836738314,0.0015
0.002798733503398165,0.0013875
0.002827735923122498,0.0019375
0.0028567383428468314,0.001275
0.002885740762571165,0.0021375
0.002914743182295498,0.0021375
0.0029437456020198318,0.0011125
0.002972748021744165,0.001575
0.0030017504414684977,0.00125
0.0030307528611928313,0.001325
0.0030597552809171645,0.0022625
0.003088757700641498,0.0012875
0.0031177601203658313,0.0013
0.003146762540090165,0.00185
0.003175764959814498,0.00175
0.0032047673795388316,0.0014875
0.003233769799263165,0.0012875
0.0032627722189874976,0.00145
0.003291774638711831,0.0012875
0.0033207770584361643,0.001775
0.003349779478160498,0.00125
0.003378781897884831,0.00155
0.0034077843176091647,0.00145
0.003436786737333498,0.0011625
0.0034657891570578315,0.0006625
0.0034947915767821643,0.0014625
0.0035237939965064974,0.001175
0.003552796416230831,0.000925
0.0035817988359551642,0.0017
0.003610801255679498,0.0011125
0.003639803675403831,0.000875
0.0036688060951281646,0.0014375
0.003697808514852498,0.0008875
0.0037268109345768305,0.0012
0.003755813354301164,0.0015
0.0037848157740254973,0.000975
0.003813818193749831,0.0007875
0.003842820613474164,0.0012125
0.0038718230331984977,0.0011125
0.003900825452922831,0.001225
0.003929827872647164,0.001075
0.003958830292371497,0.0008125
0.00398783271209583,0.0007625
0.004016835131820164,0.0011375
0.004045837551544498,0.0005625
0.00407483997126883,0.0011125
0.004103842390993164,0.0014875
0.004132844810717498,0.0009875
0.004161847230441831,0.0004375
0.004190849650166164,0.000925
0.004219852069890497,0.0011875
0.00424885448961483,0.0007375
0.004277856909339164,0.0015
0.0043068593290634975,0.0009
0.00433586174878783,0.00105
0.004364864168512164,0.0008125
0.0043938665882364975,0.00085
0.004422869007960831,0.0008625
0.004451871427685164,0.0017875
0.0044808738474094965,0.00055
0.00450987626713383,0.0006375
0.004538878686858164,0.001025
