Distribution Type,Histogram
Use,EMISSIONS
Units,scf_wholegas
Gas Type,whole_gas
Emission Unit,scf
Time Basis,s
%%%ENDOFMETADATA%%%,
EmissionRate,Probability
1.1062730601893976e-06,0.362463
3.3188191805681927e-06,0.0305625
5.531365300946988e-06,0.0129125
7.743911421325783e-06,0.0137375
9.95645754170458e-06,0.0071375
1.2169003662083374e-05,0.00545
1.4381549782462166e-05,0.0045375
1.659409590284096e-05,0.006175
1.8806642023219757e-05,0.0038625
2.1019188143598553e-05,0.0056625
2.323173426397735e-05,0.0040625
2.5444280384356143e-05,0.003475
2.7656826504734936e-05,0.0065125
2.9869372625113736e-05,0.00545
3.208191874549253e-05,0.004925
3.429446486587132e-05,0.0049
3.650701098625012e-05,0.0052375
3.871955710662891e-05,0.0057625
4.093210322700771e-05,0.0031
4.31446493473865e-05,0.0050625
4.53571954677653e-05,0.0036875
4.7569741588144095e-05,0.0061875
4.978228770852289e-05,0.0040625
5.199483382890168e-05,0.0056875
5.420737994928048e-05,0.0036375
5.641992606965928e-05,0.0065375
5.8632472190038064e-05,0.002975
6.084501831041687e-05,0.00565
6.305756443079566e-05,0.0049875
6.527011055117446e-05,0.0034125
6.748265667155324e-05,0.0057125
6.969520279193205e-05,0.0035375
7.190774891231084e-05,0.0037375
7.412029503268965e-05,0.00635
7.633284115306842e-05,0.003325
7.854538727344723e-05,0.0020125
8.075793339382602e-05,0.0049875
8.297047951420482e-05,0.0031625
8.518302563458361e-05,0.0029875
8.73955717549624e-05,0.0038625
8.960811787534119e-05,0.00415
9.182066399572e-05,0.003625
9.403321011609878e-05,0.0031125
9.624575623647758e-05,0.0036
9.845830235685637e-05,0.0040625
0.00010067084847723516,0.0029625
0.00010288339459761398,0.0030125
0.00010509594071799277,0.001775
0.00010730848683837157,0.0028
0.00010952103295875036,0.0038125
0.00011173357907912915,0.0031125
0.00011394612519950796,0.0040125
0.00011615867131988673,0.0040625
0.00011837121744026554,0.0031
0.00012058376356064433,0.002925
0.00012279630968102314,0.0019125
0.0001250088558014019,0.0031875
0.00012722140192178072,0.003025
0.0001294339480421595,0.0022625
0.0001316464941625383,0.001425
0.0001338590402829171,0.003125
0.00013607158640329588,0.0016375
0.0001382841325236747,0.0024375
0.0001404966786440535,0.00265
0.00014270922476443228,0.0024625
0.00014492177088481107,0.0022375
0.00014713431700518988,0.0022
0.00014934686312556867,0.0023625
0.00015155940924594746,0.0029625
0.00015377195536632625,0.0024875
0.00015598450148670504,0.0015375
0.00015819704760708386,0.002025
0.00016040959372746262,0.0024875
0.00016262213984784144,0.001875
0.00016483468596822023,0.00135
0.00016704723208859905,0.003025
0.0001692597782089778,0.0013875
0.00017147232432935663,0.0019875
0.00017368487044973542,0.00205
0.0001758974165701142,0.0024375
0.00017810996269049302,0.001375
0.00018032250881087178,0.0031625
0.0001825350549312506,0.001225
0.0001847476010516294,0.001175
0.0001869601471720082,0.0021
0.000189172693292387,0.0013375
0.00019138523941276576,0.001775
0.00019359778553314455,0.0022625
0.00019581033165352337,0.001725
0.00019802287777390213,0.001425
0.00020023542389428095,0.0014875
0.00020244797001465976,0.002625
0.00020466051613503858,0.00155
0.00020687306225541734,0.0020375
0.00020908560837579613,0.0015875
0.00021129815449617492,0.0015
0.0002135107006165537,0.0013875
0.0002157232467369325,0.0019375
0.0002179357928573113,0.001275
0.0002201483389776901,0.0021375
0.00022236088509806893,0.0021375
0.00022457343121844772,0.0011125
0.0002267859773388265,0.001575
0.00022899852345920527,0.00125
0.00023121106957958408,0.001325
0.00023342361569996287,0.0022625
0.00023563616182034166,0.0012875
0.00023784870794072045,0.0013
0.00024006125406109927,0.00185
0.0002422738001814781,0.00175
0.0002444863463018569,0.0014875
0.00024669889242223567,0.0012875
0.00024891143854261443,0.00145
0.00025112398466299325,0.0012875
0.00025333653078337206,0.001775
0.0002555490769037508,0.00125
0.00025776162302412964,0.00155
0.0002599741691445084,0.00145
0.0002621867152648872,0.0011625
0.00026439926138526604,0.0006625
0.0002666118075056448,0.0014625
0.00026882435362602356,0.001175
0.0002710368997464024,0.000925
0.0002732494458667812,0.0017
0.00027546199198715996,0.0011125
0.0002776745381075388,0.000875
0.0002798870842279176,0.0014375
0.0002820996303482964,0.0008875
0.0002843121764686751,0.0012
0.00028652472258905394,0.0015
0.00028873726870943275,0.000975
0.00029094981482981157,0.0007875
0.0002931623609501904,0.0012125
0.00029537490707056915,0.0011125
0.00029758745319094797,0.001225
0.00029979999931132673,0.001075
0.00030201254543170555,0.0008125
0.0003042250915520843,0.0007625
0.00030643763767246307,0.0011375
0.0003086501837928419,0.0005625
0.0003108627299132207,0.0011125
0.0003130752760335995,0.0014875
0.0003152878221539783,0.0009875
0.0003175003682743571,0.0004375
0.0003197129143947359,0.000925
0.0003219254605151147,0.0011875
0.00032413800663549344,0.0007375
0.00032635055275587226,0.0015
0.0003285630988762511,0.0009
0.0003307756449966299,0.00105
