Distribution Type,Histogram
Use,EMISSIONS
Units,scf_wholegas
Gas Type,whole_gas
Emission Unit,scf
Time Basis,s
%%%ENDOFMETADATA%%%,
EmissionRate,Probability
2.5556061418387975e-06,0.663477
6.860393957479133e-06,0.0789538
1.2114671579010977e-05,0.0152692
1.771475563462439e-05,0.0556846
2.1922389229203485e-05,0.00964615
2.636870653847966e-05,0.00964615
3.152209175207905e-05,0.00390769
3.6141408872372014e-05,0.00396923
4.101452666460613e-05,0.0033
4.601992990697285e-05,0.00368462
5.0525411026549285e-05,0.00523846
5.562026029069241e-05,0.00565385
6.031955722311373e-05,0.00249231
6.547767554153715e-05,0.00163077
7.01161182690782e-05,0.0031
7.455123067713832e-05,0.00253846
7.974074203776188e-05,0.00246923
8.464964789810415e-05,0.00253077
8.96633582224069e-05,0.0032
9.432208568490804e-05,0.00110769
9.928653308145058e-05,0.00123077
0.00010430265825515334,0.000607692
0.00010875612351865354,0.00187692
0.00011338152605943454,0.00191538
0.00011849810896817775,0.00153077
0.0001230708677920385,0.00336154
0.00012759243180861902,0.00154615
0.0001327177081752023,0.000623077
0.00013781738713814545,0.00225385
0.0001431889781435298,0.000753846
0.00014740385628630892,0.00187692
0.00015231904075509124,0.00127692
0.0001580403019535972,0.000730769
0.0001618538321260945,0.00283077
0.00016675066373943675,0.00167692
0.00017142243138869794,0.00283077
0.00017638011720692045,0.000238462
0.00018134263272394295,0.000992308
0.00018659154937980676,0.000346154
0.00019110297102890723,0.000115385
0.00019611909620261,0.00226154
0.00020041897704426952,0.00208462
0.00020507480668749065,0.00216154
0.0002096528781800314,0.000230769
0.00021495588746245548,0.000576923
0.00021954651617187633,0.00113077
0.00022422214758017754,9.23077e-05
0.00022913250235015982,0.000346154
0.0002343224966806634,0.00210769
0.00023924878945668572,0.000553846
0.00024354963623810525,0.00146923
0.0002493974355451718,0.000784615
0.0002534727353926303,0.00166923
0.0002580802680478512,0.000123077
0.00026365374046307647,0.000515385
0.00026801254363009627,0.00136154
0.00027182172707367356,0.000261538
0.0002777463185916604,0.000323077
0.0002828276446991635,0.000438462
0.0002874511153604245,0.000192308
0.00029234746400388673,0.000192308
0.0002968608175325072,0.000830769
0.00030175185350728937,0.000415385
0.00030673079000023197,0.000153846
0.00031121178454689234,0.000107692
0.00031623563723867513,0.000946154
0.0003207422291889755,0.000169231
0.00032591048987487905,0.000207692
0.0003309328936570218,0.000992308
0.00033608231851760517,0.000392308
0.00034050487370878527,0.00113846
0.00034473810470700444,0.0006
0.00035004159695930853,0.0003
0.00035484763023521036,0.00112308
0.0003602969793912751,5.38462e-05
0.0003647127730041351,0.0004
0.0003692502750267557,0.000146154
0.00037444365014641925,0.000169231
0.00037935448788628155,0.0001
0.00038377656010758163,5.38462e-05
0.00038881973159456454,0.000415385
0.0003936615046415865,0.000153846
0.0003984462872427682,7.69231e-05
0.00040333249351875034,9.23077e-05
0.0004086408154698545,0.000238462
0.0004131189121972348,0.000338462
0.0004176206744487352,0.000138462
0.0004227715482189586,6.92308e-05
0.00042761138938646057,0.000123077
0.0004321691761440412,0.000176923
0.00043688441108250263,0.000853846
0.00044208406481060624,0.000115385
0.00044691328064074817,0.000238462
0.00045159663956712936,0.00126923
0.00045686004531939327,4.61538e-05
0.0004624349666442586,0.000184615
0.0004659809315032347,0.00118462
0.00047151769820757977,3.07692e-05
0.00047572533180215886,3.84615e-05
0.000480592219282941,0.000246154
0.00048605122783660574,0.000107692
0.0004898956680814233,0.000153846
0.0004955464156774488,0.000115385
0.0005000138870674692,6.15385e-05
0.000505056092614692,9.23077e-05
0.0005102045515355154,7.69231e-05
0.0005142711579251339,0.000138462
0.0005194099574483571,0.000115385
0.0005242734641399792,7.69231e-05
0.000529306010289602,0.000246154
0.0005336285907156217,0.000946154
0.0005382892500576427,6.15385e-05
0.0005436308969304671,8.46154e-05
0.0005483108750676883,0.000107692
0.000553324102422111,0.000884615
0.000558829959054136,0.000169231
0.0005626116132145532,0.0002
0.000566987320327373,3.07692e-05
0.0005724497096701979,0.0001
0.0005772117926870194,6.15385e-05
0.0005820849587762415,7.69231e-05
0.0005872140989018649,7.69231e-05
0.0005928117198110902,0.000238462
0.000596482290899107,0.000869231
0.0006018384268683312,6.92308e-05
0.0006061271994027506,7.69231e-05
0.0006110100248895728,0.000153846
0.0006150041857971909,3.07692e-05
0.0006204327672484156,5.38462e-05
0.0006254749727956384,0.000146154
0.0006303819467764607,0.000723077
0.0006354096632272835,0.0001
0.0006399350910029041,3.07692e-05
0.0006444363702845246,0.000107692
0.0006496427855909482,8.46154e-05
0.0006545111219813702,0.000515385
0.0006586163659613888,0.0002
0.0006640787553042136,0.000184615
0.0006687007770558345,7.69231e-05
0.0006737429826030575,5.38462e-05
0.0006786499565838798,0.000161538
0.0006827358817686983,3.07692e-05
0.0006882175899067232,8.46154e-05
0.000693008651116345,0.000146154
0.000697210489072364,9.23077e-05
