jsonFile,pythonClass,context,modelParameter,pythonParameter,parameterType,optional,isFileRef,isConditionalFile,inKwargTable
DumpingSeparator.json,MEETDumpingSeparator,Dumping Separator,Dump Time,dumpTime,Sheet,False,False,False,True
DumpingSeparator.json,MEETDumpingSeparator,Dumping Separator,Primary Water Takeoff Ratio,primaryWaterRatio,Sheet,False,False,False,True
DumpingSeparator.json,MEETDumpingSeparator,Dumping Separator,Flow GC Tag,flowGCTag,Sheet,False,False,False,True
DumpingSeparator.json,MEETDumpingSeparator,Dumping Separator,Stuck Dump Valve Component Count,stuckDumpValveCC,Sheet,False,False,False,True
DumpingSeparator.json,MEETDumpingSeparator,Dumping Separator,Stuck Dump Valve pLeak,stuckDumpValvepLeak,Sheet,False,False,False,True
DumpingSeparator.json,MEETDumpingSeparator,Dumping Separator,Stuck Dump Valve Failure Duration Min,stuckDumpValveDurMinDays,Sheet,False,False,False,True
DumpingSeparator.json,MEETDumpingSeparator,Dumping Separator,Stuck Dump Valve Failure Duration Max,stuckDumpValveDurMaxDays,Sheet,False,False,False,True
DumpingSeparator.json,MEETDumpingSeparator,Dumping Separator,Fraction of Flash Released,gasFractionDistFileName,Sheet,False,True,True,True
DumpingSeparator.json,MEETDumpingSeparator,Dumping Separator,Leak GC Name,productionGC,Sheet,False,False,False,True
DumpingSeparator.json,LeakProduction,Separator Component Leak,,modelSubcategory,Constant,False,False,False,True
DumpingSeparator.json,LeakProduction,Separator Component Leak,Component Leak Survey Frequency,surveyFrequency,Sheet,False,False,False,True
DumpingSeparator.json,LeakProduction,Separator Component Leak,Component Count,activityDistribution,Sheet,False,False,False,True
DumpingSeparator.json,LeakProduction,Separator Component Leak,Component pLeak,pLeak,Sheet,False,False,False,True
DumpingSeparator.json,LeakProduction,Separator Component Leak,Factor Tag,factorTag,Sheet,True,False,False,True
DumpingSeparator.json,LeakProduction,Separator Component Leak,,emitterModelFactorTag,Constant,False,False,False,True
DumpingSeparator.json,LeakProduction,Separator Component Leak,Leak GC Name,gasComposition,Sheet,False,False,False,True
DumpingSeparator.json,LeakProduction,Separator Component Leak,,statesActive,Constant,False,False,False,True
DumpingSeparator.json,PneumaticEmitterProduction,Separator Pneumatic Emissions,,modelSubcategory,Constant,False,False,False,True
DumpingSeparator.json,PneumaticEmitterProduction,Separator Pneumatic Emissions,Leak GC Name,gasComposition,Sheet,False,False,False,True
DumpingSeparator.json,PneumaticEmitterProduction,Separator Pneumatic Emissions,Factor Tag,factorTag,Sheet,True,False,False,True
DumpingSeparator.json,PneumaticEmitterProduction,Separator Pneumatic Emissions,,emitterModelFactorTag,Constant,False,False,False,True
DumpingSeparator.json,PneumaticEmitterProduction,Separator Pneumatic Emissions,,instanceFormat,Constant,False,False,False,True
DumpingSeparator.json,PneumaticEmitterProduction,Separator Pneumatic Emissions,,statesActive,Constant,False,False,False,True
DumpingSeparator.json,PneumaticEmitterProduction,Separator Pneumatic Emissions,Actuator Type,instantiationVal,Sheet,False,False,False,True
DumpingSeparator.json,PneumaticEmitterProduction,Separator Pneumatic Emissions,,valsForInstantiation,Constant,False,False,False,True
FFDumpService.json,MEETFFDumpService,Fluid Flow Dump,DumpID,facilityID,Sheet,False,False,False,True
FFDumpService.json,MEETFFDumpService,Fluid Flow Dump,Dump Time,oneShotStartTime,Sheet,False,False,False,True
FFLink.json,MEETFFLink,Fluid Flow links,Outlet FacilityID,outletFacilityID,Sheet,False,False,False,True
FFLink.json,MEETFFLink,Fluid Flow links,Outlet UnitID,outletUnitID,Sheet,False,False,False,True
FFLink.json,MEETFFLink,Fluid Flow links,Inlet FacilityID,inletFacilityID,Sheet,False,False,False,True
FFLink.json,MEETFFLink,Fluid Flow links,Inlet UnitID,inletUnitID,Sheet,False,False,False,True
FFLink.json,MEETFFLink,Fluid Flow links,Flow Name,flowName,Sheet,False,False,False,True
FFLink.json,MEETFFLink,Fluid Flow links,Flow SecondaryID,flowSecondaryID,Sheet,True,False,False,True
Facility.json,MEETFacility,Facility,Facility ID,facilityID,Sheet,False,False,False,True
Facility.json,MEETFacility,Facility,Latitude,latitude,Sheet,False,False,False,True
Facility.json,MEETFacility,Facility,Longitude,longitude,Sheet,False,False,False,True
Facility.json,MEETFacility,Facility,Leak Gas Composition,productionGCFilename,Sheet,False,True,False,True
Facility.json,MEETFacility,Facility,Operator,operator,Sheet,True,False,False,True
Facility.json,MEETFacility,Facility,Prototypical Site Number,psno,Sheet,True,False,False,True
FixedSource.json,MEETFixedSource,Fixed Source,,modelCategory,Constant,False,False,False,True
FixedSource.json,MEETFixedSource,Fixed Source,,modelSubcategory,Constant,False,False,False,True
FixedSource.json,MEETFixedSource,Fixed Source,Facility ID,facilityID,Sheet,False,False,False,True
FixedSource.json,MEETFixedSource,Fixed Source,Unit ID,unitID,Sheet,False,False,False,True
FixedSource.json,MEETFixedSource,Fixed Source,Latitude,latitude,Sheet,False,False,False,True
FixedSource.json,MEETFixedSource,Fixed Source,Longitude,longitude,Sheet,False,False,False,True
FixedSource.json,MEETFixedSource,Fixed Source,Oil Production,QiOilBblPerDay,Sheet,False,False,False,True
FixedSource.json,MEETFixedSource,Fixed Source,Gas Production,QiGasMcfPerDay,Sheet,False,False,False,True
FixedSource.json,MEETFixedSource,Fixed Source,Water Production,QiWaterBblPerDay,Sheet,False,False,False,True
FixedSource.json,MEETFixedSource,Fixed Source,Flow Tag,flowTag,Sheet,False,False,False,True
FixedSource.json,MEETFixedSource,Fixed Source,Flow Gas Composition,flowGasComposition,Sheet,False,True,False,True
Flare.json,MEETFlare,Flare,,modelCategory,Constant,False,False,False,True
Flare.json,MEETFlare,Flare,,modelSubcategory,Constant,False,False,False,True
Flare.json,MEETFlare,Flare,Facility ID,facilityID,Sheet,False,False,False,True
Flare.json,MEETFlare,Flare,Unit ID,unitID,Sheet,False,False,False,True
Flare.json,MEETFlare,Flare,pMalfunction,pMalfunction,Sheet,False,False,False,True
Flare.json,MEETFlare,Flare,Malfunction Duration min,malfDurMin,Sheet,False,False,False,True
Flare.json,MEETFlare,Flare,Malfunction Duration max,malfDurMax,Sheet,False,False,False,True
Flare.json,MEETFlare,Flare,Malfunction Destruction Efficiency,malfDestEff,Sheet,False,False,False,True
Flare.json,MEETFlare,Flare,pUnlit,pUnlit,Sheet,False,False,False,True
Flare.json,MEETFlare,Flare,Unlit Duration min,unlitDurMin,Sheet,False,False,False,True
Flare.json,MEETFlare,Flare,Unlit Duration max,unlitDurMax,Sheet,False,False,False,True
Flare.json,MEETFlare,Flare,Unlit Destruction Efficiency,unlitDestEff,Sheet,False,False,False,True
Flare.json,MEETFlare,Flare,Operating Duration min,opDurMin,Sheet,False,False,False,True
Flare.json,MEETFlare,Flare,Operating Duration max,opDurMax,Sheet,False,False,False,True
Flare.json,MEETFlare,Flare,Operating Destruction Efficiency,opDestEff,Sheet,False,False,False,True
Flare.json,LeakProduction,Flare Component Leak,,modelSubcategory,Constant,False,False,False,True
Flare.json,LeakProduction,Flare Component Leak,Component Leak Survey Frequency,surveyFrequency,Sheet,False,False,False,True
Flare.json,LeakProduction,Flare Component Leak,Component Count,activityDistribution,Sheet,False,False,False,True
Flare.json,LeakProduction,Flare Component Leak,Component pLeak,pLeak,Sheet,False,False,False,True
Flare.json,LeakProduction,Flare Component Leak,Factor Tag,factorTag,Sheet,True,False,False,True
Flare.json,LeakProduction,Flare Component Leak,,emitterModelFactorTag,Constant,False,False,False,True
Flare.json,LeakProduction,Flare Component Leak,Leak GC Name,gasComposition,Sheet,False,False,False,True
Flare.json,LeakProduction,Flare Component Leak,,statesActive,Constant,False,False,False,True
Flare.json,CombustedEmitterFF,Flared Gas Operating,,fluid,Constant,False,False,False,True
Flare.json,CombustedEmitterFF,Flared Gas Operating,,secondaryID,Constant,False,False,False,True
Flare.json,CombustedEmitterFF,Flared Gas Operating,,statesActive,Constant,False,False,False,True
Flare.json,CombustedEmitterFF,Flared Gas Operating,,emitterID,Constant,False,False,False,True
Flare.json,CombustedEmitterFF,Flared Gas Malfunction,,fluid,Constant,False,False,False,True
Flare.json,CombustedEmitterFF,Flared Gas Malfunction,,secondaryID,Constant,False,False,False,True
Flare.json,CombustedEmitterFF,Flared Gas Malfunction,,statesActive,Constant,False,False,False,True
Flare.json,CombustedEmitterFF,Flared Gas Malfunction,,emitterID,Constant,False,False,False,True
Flare.json,CombustedEmitterFF,Unflared Gas from Flare,,fluid,Constant,False,False,False,True
Flare.json,CombustedEmitterFF,Unflared Gas from Flare,,secondaryID,Constant,False,False,False,True
Flare.json,CombustedEmitterFF,Unflared Gas from Flare,,statesActive,Constant,False,False,False,True
Flare.json,CombustedEmitterFF,Unflared Gas from Flare,,emitterID,Constant,False,False,False,True
GenericStateMachine.json,MEETGenericStateMachine,Fixed Source,,modelCategory,Constant,False,False,False,True
GenericStateMachine.json,MEETGenericStateMachine,Fixed Source,,modelSubcategory,Constant,False,False,False,True
GenericStateMachine.json,MEETGenericStateMachine,Fixed Source,Facility ID,facilityID,Sheet,False,False,False,True
GenericStateMachine.json,MEETGenericStateMachine,Fixed Source,Unit ID,unitID,Sheet,False,False,False,True
GenericStateMachine.json,MEETGenericStateMachine,Fixed Source,Latitude,latitude,Sheet,False,False,False,True
GenericStateMachine.json,MEETGenericStateMachine,Fixed Source,Longitude,longitude,Sheet,False,False,False,True
GenericStateMachine.json,MEETGenericStateMachine,Fixed Source,State Machine File,stateMachineFile,Sheet,False,True,False,True
GenericStateMachine.json,MEETGenericStateMachine,Fixed Source,Factor Tag,factorTag,Sheet,True,False,False,True
Heater.json,MEETHeater,Heaters,,modelCategory,Constant,False,False,False,True
Heater.json,MEETHeater,Heaters,,modelSubcategory,Constant,False,False,False,True
Heater.json,MEETHeater,Heaters,Facility ID,facilityID,Sheet,False,False,False,True
Heater.json,MEETHeater,Heaters,Unit ID,unitID,Sheet,False,False,False,True
Heater.json,MEETHeater,Heaters,Heater Power,heaterPowerKW,Sheet,False,False,False,True
Heater.json,MEETHeater,Heaters,Operating Destruction Efficiency,opDE,Sheet,False,False,False,True
Heater.json,MEETHeater,Heaters,Operating Duration min,opMinDays,Sheet,False,False,False,True
Heater.json,MEETHeater,Heaters,Operating Duration max,opMaxDays,Sheet,False,False,False,True
Heater.json,MEETHeater,Heaters,pMalfunction,pMalf,Sheet,False,False,False,True
Heater.json,MEETHeater,Heaters,Malfunction Duration min,malfMinDays,Sheet,False,False,False,True
Heater.json,MEETHeater,Heaters,Malfunction Duration max,malfMaxDays,Sheet,False,False,False,True
Heater.json,MEETHeater,Heaters,Malfunction Destruction Efficiency,malfDE,Sheet,False,False,False,True
Heater.json,MEETHeater,Heaters,pShutIn,pShutIn,Sheet,False,False,False,True
Heater.json,MEETHeater,Heaters,Shut In Duration min,shutInMinDays,Sheet,False,False,False,True
Heater.json,MEETHeater,Heaters,Shut In Duration max,shutInMaxDays,Sheet,False,False,False,True
Heater.json,CombustedEmitterFF,Heater operating,,fluid,Constant,False,False,False,True
Heater.json,CombustedEmitterFF,Heater operating,,secondaryID,Constant,False,False,False,True
Heater.json,CombustedEmitterFF,Heater operating,,statesActive,Constant,False,False,False,True
Heater.json,CombustedEmitterFF,Heater operating,,emitterID,Constant,False,False,False,True
Heater.json,CombustedEmitterFF,Heater malfunctioning,,fluid,Constant,False,False,False,True
Heater.json,CombustedEmitterFF,Heater malfunctioning,,secondaryID,Constant,False,False,False,True
Heater.json,CombustedEmitterFF,Heater malfunctioning,,statesActive,Constant,False,False,False,True
Heater.json,CombustedEmitterFF,Heater malfunctioning,,emitterID,Constant,False,False,False,True
IntermittentPneumatics.json,MEETIntermittentPneumatics,Pneumatic Controller,,modelCategory,Constant,False,False,False,True
IntermittentPneumatics.json,MEETIntermittentPneumatics,Pneumatic Controller,,modelSubcategory,Constant,False,False,False,True
IntermittentPneumatics.json,MEETIntermittentPneumatics,Pneumatic Controller,,multipleInstances,Constant,False,False,False,True
IntermittentPneumatics.json,MEETIntermittentPneumatics,Pneumatic Controller,,instanceFormat,Constant,False,False,False,True
IntermittentPneumatics.json,MEETIntermittentPneumatics,Pneumatic Controller,Facility ID,facilityID,Sheet,False,False,False,True
IntermittentPneumatics.json,MEETIntermittentPneumatics,Pneumatic Controller,Unit ID,unitID,Sheet,False,False,False,True
IntermittentPneumatics.json,MEETIntermittentPneumatics,Pneumatic Controller,Number of Pneumatics,eqComponentCount,Sheet,False,False,False,True
IntermittentPneumatics.json,MEETIntermittentPneumatics,Pneumatic Controller,Abnormal Intermittent Actuation Emission Duration Min,intermittentDurMin,Sheet,False,False,False,True
IntermittentPneumatics.json,MEETIntermittentPneumatics,Pneumatic Controller,Abnormal Intermittent Actuation Emission Duration Max,intermittentDurMax,Sheet,False,False,False,True
IntermittentPneumatics.json,MEETIntermittentPneumatics,Pneumatic Controller,Intermittent Wait Duration Min,intermittentWaitDurMin,Sheet,False,False,False,True
IntermittentPneumatics.json,MEETIntermittentPneumatics,Pneumatic Controller,Intermittent Wait Duration Max,intermittentWaitDurMax,Sheet,False,False,False,True
IntermittentPneumatics.json,MEETIntermittentPneumatics,Pneumatic Controller,Abnormal Emissions pLeak,pLeakAb,Sheet,False,False,False,True
IntermittentPneumatics.json,MEETIntermittentPneumatics,Pneumatic Controller,Abnormal Emissions MTTR Min,abDurMinDays,Sheet,False,False,False,True
IntermittentPneumatics.json,MEETIntermittentPneumatics,Pneumatic Controller,Abnormal Emissions MTTR Max,abDurMaxDays,Sheet,False,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Pneumatic Emissions,,modelSubcategory,Constant,False,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Pneumatic Emissions,,emitterID,Constant,False,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Pneumatic Emissions,Factor Tag,factorTag,Sheet,True,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Pneumatic Emissions,,emitterModelFactorTag,Constant,False,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Pneumatic Emissions,Leak GC Name,gasComposition,Sheet,False,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Pneumatic Emissions,,statesActive,Constant,False,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Abnormal Pneumatic Emissions,,modelSubcategory,Constant,False,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Abnormal Pneumatic Emissions,,emitterID,Constant,False,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Abnormal Pneumatic Emissions,Factor Tag,factorTag,Sheet,True,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Abnormal Pneumatic Emissions,,emitterModelFactorTag,Constant,False,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Abnormal Pneumatic Emissions,Leak GC Name,gasComposition,Sheet,False,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Abnormal Pneumatic Emissions,,statesActive,Constant,False,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Wait Pneumatic Emissions,,modelSubcategory,Constant,False,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Wait Pneumatic Emissions,,emitterID,Constant,False,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Wait Pneumatic Emissions,Factor Tag,factorTag,Sheet,True,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Wait Pneumatic Emissions,,emitterModelFactorTag,Constant,False,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Wait Pneumatic Emissions,Leak GC Name,gasComposition,Sheet,False,False,False,True
IntermittentPneumatics.json,StateBasedEmitterProduction,Wait Pneumatic Emissions,,statesActive,Constant,False,False,False,True
MiscCompressorStation.json,MEETLeakContainer,Misc Equipment On Compressor Station,,modelCategory,Constant,False,False,False,True
MiscCompressorStation.json,MEETLeakContainer,Misc Equipment On Compressor Station,,modelSubcategory,Constant,False,False,False,True
MiscCompressorStation.json,MEETLeakContainer,Misc Equipment On Compressor Station,Facility ID,facilityID,Sheet,False,False,False,True
MiscCompressorStation.json,MEETLeakContainer,Misc Equipment On Compressor Station,Unit ID,unitID,Sheet,False,False,False,True
MiscCompressorStation.json,MEETLeakContainer,Misc Equipment On Compressor Station,Component Count,activityDistribution,Sheet,False,False,False,True
MiscCompressorStation.json,LeakProduction,Leaks On Other Equipment On Compressor Station,,modelSubcategory,Constant,False,False,False,True
MiscCompressorStation.json,LeakProduction,Leaks On Other Equipment On Compressor Station,Component Count,activityDistribution,Sheet,False,False,False,True
MiscCompressorStation.json,LeakProduction,Leaks On Other Equipment On Compressor Station,Component pLeak,pLeak,Sheet,False,False,False,True
MiscCompressorStation.json,LeakProduction,Leaks On Other Equipment On Compressor Station,Factor Tag,factorTag,Sheet,True,False,False,True
MiscCompressorStation.json,LeakProduction,Leaks On Other Equipment On Compressor Station,,emitterModelFactorTag,Constant,False,False,False,True
MiscCompressorStation.json,LeakProduction,Leaks On Other Equipment On Compressor Station,Component Leak Survey Frequency,surveyFrequency,Sheet,False,False,False,True
MiscCompressorStation.json,LeakProduction,Leaks On Other Equipment On Compressor Station,Leak GC Name,gasComposition,Sheet,False,False,False,True
MiscCompressorStation.json,LeakProduction,Leaks On Other Equipment On Compressor Station,,statesActive,Constant,False,False,False,True
MiscCompressorStation.json,PneumaticEmitterProduction,Misc Pneumatic Emissions On Compressor Station,,modelSubcategory,Constant,False,False,False,True
MiscCompressorStation.json,PneumaticEmitterProduction,Misc Pneumatic Emissions On Compressor Station,Leak GC Name,gasComposition,Sheet,False,False,False,True
MiscCompressorStation.json,PneumaticEmitterProduction,Misc Pneumatic Emissions On Compressor Station,Factor Tag,factorTag,Sheet,True,False,False,True
MiscCompressorStation.json,PneumaticEmitterProduction,Misc Pneumatic Emissions On Compressor Station,,emitterModelFactorTag,Constant,False,False,False,True
MiscCompressorStation.json,PneumaticEmitterProduction,Misc Pneumatic Emissions On Compressor Station,,statesActive,Constant,False,False,False,True
MiscCompressorStation.json,PneumaticEmitterProduction,Misc Pneumatic Emissions On Compressor Station,Actuator Type,instantiationVal,Sheet,False,False,False,True
MiscCompressorStation.json,PneumaticEmitterProduction,Misc Pneumatic Emissions On Compressor Station,,valsForInstantiation,Constant,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Leak,,modelSubcategory,Constant,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Leak,Common Facility Vent Component Count,activityDistribution,Sheet,True,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Leak,Common Facility Vent pLeak,pLeak,Sheet,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Leak,Common Facility Vent MTTR Min,MTTRMinDays,Sheet,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Leak,Common Facility Vent MTTR Max,MTTRMaxDays,Sheet,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Leak,,statesActive,Constant,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Leak,Factor Tag,factorTag,Sheet,True,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Leak,,emitterModelFactorTag,Constant,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Leak,Leak GC Name,gasComposition,Sheet,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Leak,Facility Common Vent,instantiationVal,Sheet,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Leak,,valsForInstantiation,Constant,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Large Emitter,,modelSubcategory,Constant,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Large Emitter,Facility Vent (Large Emitter) pLeak,pLeak,Sheet,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Large Emitter,Facility Vent (Large Emitter) MTTR Min,MTTRMinDays,Sheet,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Large Emitter,Facility Vent (Large Emitter) MTTR Max,MTTRMaxDays,Sheet,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Large Emitter,,statesActive,Constant,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Large Emitter,Factor Tag,factorTag,Sheet,True,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Large Emitter,,emitterModelFactorTag,Constant,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Large Emitter,Leak GC Name,gasComposition,Sheet,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Large Emitter,Facility Common Vent,instantiationVal,Sheet,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Common Vent Large Emitter,,valsForInstantiation,Constant,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Components Large Emitter,,modelSubcategory,Constant,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Components Large Emitter,Facility Components (Large Emitter) pLeak,pLeak,Sheet,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Components Large Emitter,Facility Components (Large Emitter) MTTR Min,MTTRMinDays,Sheet,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Components Large Emitter,Facility Components (Large Emitter) MTTR Max,MTTRMaxDays,Sheet,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Components Large Emitter,,statesActive,Constant,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Components Large Emitter,Factor Tag,factorTag,Sheet,True,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Components Large Emitter,,emitterModelFactorTag,Constant,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Components Large Emitter,Leak GC Name,gasComposition,Sheet,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Components Large Emitter,Facility Components Large Emitter,instantiationVal,Sheet,False,False,False,True
MiscCompressorStation.json,SpecificLeaksProduction,Compressor Station Components Large Emitter,,valsForInstantiation,Constant,False,False,False,True
MiscWellpad.json,MEETLeakContainer,Misc Equipment On Wellpad,,modelCategory,Constant,False,False,False,True
MiscWellpad.json,MEETLeakContainer,Misc Equipment On Wellpad,,modelSubcategory,Constant,False,False,False,True
MiscWellpad.json,MEETLeakContainer,Misc Equipment On Wellpad,Facility ID,facilityID,Sheet,False,False,False,True
MiscWellpad.json,MEETLeakContainer,Misc Equipment On Wellpad,Unit ID,unitID,Sheet,False,False,False,True
MiscWellpad.json,MEETLeakContainer,Misc Equipment On Wellpad,Component Count,activityDistribution,Sheet,False,False,False,True
MiscWellpad.json,LeakProduction,Leaks On Misc Equipment On Wellpad,,modelSubcategory,Constant,False,False,False,True
MiscWellpad.json,LeakProduction,Leaks On Misc Equipment On Wellpad,Component Count,activityDistribution,Sheet,False,False,False,True
MiscWellpad.json,LeakProduction,Leaks On Misc Equipment On Wellpad,Component pLeak,pLeak,Sheet,False,False,False,True
MiscWellpad.json,LeakProduction,Leaks On Misc Equipment On Wellpad,Factor Tag,factorTag,Sheet,True,False,False,True
MiscWellpad.json,LeakProduction,Leaks On Misc Equipment On Wellpad,,emitterModelFactorTag,Constant,False,False,False,True
MiscWellpad.json,LeakProduction,Leaks On Misc Equipment On Wellpad,Component Leak Survey Frequency,surveyFrequency,Sheet,False,False,False,True
MiscWellpad.json,LeakProduction,Leaks On Misc Equipment On Wellpad,Leak GC Name,gasComposition,Sheet,False,False,False,True
MiscWellpad.json,LeakProduction,Leaks On Misc Equipment On Wellpad,,statesActive,Constant,False,False,False,True
MiscWellpad.json,PneumaticEmitterProduction,Misc Pneumatic Emissions On Wellpad,,modelSubcategory,Constant,False,False,False,True
MiscWellpad.json,PneumaticEmitterProduction,Misc Pneumatic Emissions On Wellpad,Leak GC Name,gasComposition,Sheet,False,False,False,True
MiscWellpad.json,PneumaticEmitterProduction,Misc Pneumatic Emissions On Wellpad,Factor Tag,factorTag,Sheet,True,False,False,True
MiscWellpad.json,PneumaticEmitterProduction,Misc Pneumatic Emissions On Wellpad,,emitterModelFactorTag,Constant,False,False,False,True
MiscWellpad.json,PneumaticEmitterProduction,Misc Pneumatic Emissions On Wellpad,,statesActive,Constant,False,False,False,True
MiscWellpad.json,PneumaticEmitterProduction,Misc Pneumatic Emissions On Wellpad,Actuator Type,instantiationVal,Sheet,False,False,False,True
MiscWellpad.json,PneumaticEmitterProduction,Misc Pneumatic Emissions On Wellpad,,valsForInstantiation,Constant,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Leak,,modelSubcategory,Constant,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Leak,Common Facility Vent Component Count,activityDistribution,Sheet,True,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Leak,Common Facility Vent pLeak,pLeak,Sheet,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Leak,Common Facility Vent MTTR Min,MTTRMinDays,Sheet,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Leak,Common Facility Vent MTTR Max,MTTRMaxDays,Sheet,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Leak,,statesActive,Constant,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Leak,Factor Tag,factorTag,Sheet,True,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Leak,,emitterModelFactorTag,Constant,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Leak,Leak GC Name,gasComposition,Sheet,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Leak,Facility Common Vent,instantiationVal,Sheet,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Leak,,valsForInstantiation,Constant,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Large Emitter,,modelSubcategory,Constant,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Large Emitter,Facility Vent (Large Emitter) pLeak,pLeak,Sheet,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Large Emitter,Facility Vent (Large Emitter) MTTR Min,MTTRMinDays,Sheet,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Large Emitter,Facility Vent (Large Emitter) MTTR Max,MTTRMaxDays,Sheet,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Large Emitter,,statesActive,Constant,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Large Emitter,Factor Tag,factorTag,Sheet,True,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Large Emitter,,emitterModelFactorTag,Constant,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Large Emitter,Leak GC Name,gasComposition,Sheet,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Large Emitter,Facility Common Vent,instantiationVal,Sheet,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad Common Vent Large Emitter,,valsForInstantiation,Constant,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad components large emitter,,modelSubcategory,Constant,False,False,False,True
