Distribution Type,Histogram
Use,ACTIVITY
Component,Separator Pneumatic Controller (Intermittent)
ActivityBasis,Unit
WasSimulated,No
UnitsCounted,48
UnitsSimmed,0
Source,"Allen 2015, Derived from data in SI Table S4-1 and S6-1 (MC Region)"
%%%ENDOFMETADATA%%%,
ComponentCount,Probability
0,0.770492
1,0.114754
2,0.114754
