Distribution Type,Histogram
Use,ACTIVITY
Component,Separator Pneumatic Controller (Any)
ActivityBasis,Unit
WasSimulated,No
UnitsCounted,14
UnitsSimmed,0
Source,"Allen 2015, Derived from data in SI Table S4-1 and S6-1 (AP Region)"
%%%ENDOFMETADATA%%%,
ComponentCount,Probability
0,0.434783
1,0.521739
2,0.043478
