Distribution Type,Histogram
Use,ACTIVITY
Component,Separator Pneumatic Controller (Intermittent)
ActivityBasis,Unit
WasSimulated,No
UnitsCounted,44
UnitsSimmed,0
Source,"Allen 2015, Derived from data in SI Table S4-1 and S6-1 (RM Region)"
%%%ENDOFMETADATA%%%,
ComponentCount,Probability
1,0.783783784
2,0.216216216
